3.882285676537813401e+02,1.448888739433602723e+03,0.000000000000000000e+00
-2.139944705903844522e+02,1.541592072333136230e+03,0.000000000000000000e+00
-8.007451826752203488e+02,1.511300076703485729e+03,0.000000000000000000e+00
-1.340483934588795819e+03,1.388441466148288328e+03,0.000000000000000000e+00
-1.824056926261096123e+03,1.205579972403633747e+03,0.000000000000000000e+00
-2.254441684518920283e+03,9.866510324757109629e+02,0.000000000000000000e+00
-2.638481717183631190e+03,7.469573492357101259e+02,0.000000000000000000e+00
-2.983240613010502329e+03,4.958727846497346832e+02,0.000000000000000000e+00
-3.294866089866221500e+03,2.391200460028504438e+02,0.000000000000000000e+00
-3.578415958546597722e+03,-1.977097972204567000e+01,0.000000000000000000e+00
-3.837980006476687322e+03,-2.785955625383383563e+02,0.000000000000000000e+00
-4.076860630841787952e+03,-5.359638330757409221e+02,0.000000000000000000e+00
-4.297739011045697225e+03,-7.909972472232618657e+02,0.000000000000000000e+00
-4.502810185899465068e+03,-1.043144452330701142e+03,0.000000000000000000e+00
-4.693888091451858600e+03,-1.292067109232432813e+03,0.000000000000000000e+00
-4.872486009949509025e+03,-1.537567549451063996e+03,0.000000000000000000e+00
-5.039878045214860322e+03,-1.779542011035348423e+03,0.000000000000000000e+00
-5.197146281870825987e+03,-2.017949858321945840e+03,0.000000000000000000e+00
-5.345217212418207964e+03,-2.252792997645724427e+03,0.000000000000000000e+00
-5.484890108867321942e+03,-2.484101921608296834e+03,0.000000000000000000e+00
-5.616859316565455629e+03,-2.711926137810348791e+03,0.000000000000000000e+00
-5.741731929218470214e+03,-2.936327543223306293e+03,0.000000000000000000e+00
-5.860041925115306185e+03,-3.157375805300059710e+03,0.000000000000000000e+00
-5.972261568801111935e+03,-3.375145127170420892e+03,0.000000000000000000e+00
-6.078810681492335789e+03,-3.589711977853495227e+03,0.000000000000000000e+00
-6.180064236408080433e+03,-3.801153501624887213e+03,0.000000000000000000e+00
-6.276358626794773954e+03,-4.009546409150305408e+03,0.000000000000000000e+00
-6.367996873967812462e+03,-4.214966212579039166e+03,0.000000000000000000e+00
-6.455252982515552503e+03,-4.417486707430457500e+03,0.000000000000000000e+00
-6.538375604441018368e+03,-4.617179632153209241e+03,0.000000000000000000e+00
-6.617591139540457334e+03,-4.814114455801611257e+03,0.000000000000000000e+00
-6.693106372916581677e+03,-5.008358258057310195e+03,0.000000000000000000e+00
-6.765110730154042358e+03,-5.199975675622977178e+03,0.000000000000000000e+00
-6.833778214852897690e+03,-5.389028896037830236e+03,0.000000000000000000e+00
-6.899269080825230958e+03,-5.575577685036348157e+03,0.000000000000000000e+00
-6.961731281497000055e+03,-5.759679437258469989e+03,0.000000000000000000e+00
-7.021301731315073994e+03,-5.941389242815823309e+03,0.000000000000000000e+00
-7.078107407781596521e+03,-6.120759964201147341e+03,0.000000000000000000e+00
-7.132266317779470228e+03,-6.297842319492091519e+03,0.000000000000000000e+00
-7.183888347850232094e+03,-6.472684968886440402e+03,0.000000000000000000e+00
-7.233076014837569346e+03,-6.645334602413005086e+03,0.000000000000000000e+00
-7.279925130659938077e+03,-6.815836027264482254e+03,0.000000000000000000e+00
-7.324525392803720024e+03,-6.984232253647701327e+03,0.000000000000000000e+00
-7.366960910339164911e+03,-7.150564578382389300e+03,0.000000000000000000e+00
-7.407310673781027617e+03,-7.314872665729817527e+03,0.000000000000000000e+00
-7.445648975885763321e+03,-7.477194625119311240e+03,0.000000000000000000e+00
-7.482045789450545271e+03,-7.637567085578858496e+03,0.000000000000000000e+00
-7.516567107319472598e+03,-7.796025266778324294e+03,0.000000000000000000e+00
-7.549275249079099012e+03,-7.952603046668219577e+03,0.000000000000000000e+00
-7.580229138314876764e+03,-8.107333025751291643e+03,0.000000000000000000e+00
-7.609484553783125193e+03,-8.260246588062149385e+03,0.000000000000000000e+00
-7.637094357413499893e+03,-8.411373958957057766e+03,0.000000000000000000e+00
-7.663108701682267565e+03,-8.560744259833285469e+03,0.000000000000000000e+00
-7.687575218575998406e+03,-8.708385559908718278e+03,0.000000000000000000e+00
-7.710539192090397592e+03,-8.854324925198066921e+03,0.000000000000000000e+00
-7.732043715972081372e+03,-8.998588464824639232e+03,0.000000000000000000e+00
-7.752129838207147259e+03,-9.141201374805903470e+03,0.000000000000000000e+00
-7.770836693583370106e+03,-9.282187979449006889e+03,0.000000000000000000e+00
-7.788201625499870715e+03,-9.421571770488444599e+03,0.000000000000000000e+00
-7.804260298064508788e+03,-9.559375444093508122e+03,0.000000000000000000e+00
-7.819046799403157820e+03,-9.695620935867891603e+03,0.000000000000000000e+00
-7.832593737003388924e+03,-9.830329453957994701e+03,0.000000000000000000e+00
-7.844932325826217493e+03,-9.963521510380896871e+03,0.000000000000000000e+00
-7.856092469841248203e+03,-1.009521695067677501e+04,0.000000000000000000e+00
-7.866102837572083445e+03,-1.022543498198510861e+04,0.000000000000000000e+00
-7.874990932178178809e+03,-1.035419419963788823e+04,0.000000000000000000e+00
-7.882783156545799102e+03,-1.048151261235797574e+04,0.000000000000000000e+00
-7.889504873813541053e+03,-1.060740766614514541e+04,0.000000000000000000e+00
-7.895180463715638325e+03,-1.073189626692751153e+04,0.000000000000000000e+00
-7.899833375089325273e+03,-1.085499480205103100e+04,0.000000000000000000e+00
-7.903486174858995582e+03,-1.097671916067557322e+04,0.000000000000000000e+00
-7.906160593780607996e+03,-1.109708475314128373e+04,0.000000000000000000e+00
-7.907877569203147686e+03,-1.121610652936544102e+04,0.000000000000000000e+00
-7.908657285080515067e+03,-1.133379899632577872e+04,0.000000000000000000e+00
-7.908519209445883462e+03,-1.145017623468298734e+04,0.000000000000000000e+00
-7.907482129541732320e+03,-1.156525191459161942e+04,0.000000000000000000e+00
-7.905564184781614131e+03,-1.167903931074553839e+04,0.000000000000000000e+00
-7.902782897704344578e+03,-1.179155131670117407e+04,0.000000000000000000e+00
-7.899155203067565708e+03,-1.190280045851900468e+04,0.000000000000000000e+00
-7.894697475215110899e+03,-1.201279890776134926e+04,0.000000000000000000e+00
-7.889425553841212604e+03,-1.212155849388185743e+04,0.000000000000000000e+00
-7.883354768264615814e+03,-1.222909071604027122e+04,0.000000000000000000e+00
-7.876499960316218676e+03,-1.233540675437348364e+04,0.000000000000000000e+00
-7.868875505935506226e+03,-1.244051748075245632e+04,0.000000000000000000e+00
-7.860495335563589833e+03,-1.254443346905239196e+04,0.000000000000000000e+00
-7.851372953413525465e+03,-1.264716500496209665e+04,0.000000000000000000e+00
-7.841521455692410200e+03,-1.274872209535668298e+04,0.000000000000000000e+00
-7.830953547843979322e+03,-1.284911447725660582e+04,0.000000000000000000e+00
-7.819681560875186733e+03,-1.294835162639428199e+04,0.000000000000000000e+00
-7.807717466825521115e+03,-1.304644276540855208e+04,0.000000000000000000e+00
-7.795072893433275567e+03,-1.314339687168590353e+04,0.000000000000000000e+00
-7.781759138049172179e+03,-1.323922268486631401e+04,0.000000000000000000e+00
-7.767787180844045906e+03,-1.333392871403045137e+04,0.000000000000000000e+00
-7.753167697353696894e+03,-1.342752324458411204e+04,0.000000000000000000e+00
-7.737911070401325560e+03,-1.352001434485471145e+04,0.000000000000000000e+00
-7.722027401434765125e+03,-1.361140987241397124e+04,0.000000000000000000e+00
-7.705526521313337980e+03,-1.370171748013992510e+04,0.000000000000000000e+00
-7.688418000576655686e+03,-1.379094462203083094e+04,0.000000000000000000e+00
-7.670711159225535994e+03,-1.387909855878267808e+04,0.000000000000000000e+00
-7.652415076043129375e+03,-1.396618636314151263e+04,0.000000000000000000e+00
-7.633538597482441219e+03,-1.405221492504097841e+04,0.000000000000000000e+00
-7.614090346144771502e+03,-1.413719095653513432e+04,0.000000000000000000e+00
-7.594078728871931162e+03,-1.422112099653576479e+04,0.000000000000000000e+00
-7.573511944473627409e+03,-1.430401141536319665e+04,0.000000000000000000e+00
-7.552397991109987743e+03,-1.438586841911894771e+04,0.000000000000000000e+00
-7.530744673348010110e+03,-1.446669805388813074e+04,0.000000000000000000e+00
-7.508559608909477902e+03,-1.454650620977919243e+04,0.000000000000000000e+00
-7.485850235126764346e+03,-1.462529862480800693e+04,0.000000000000000000e+00
-7.462623815121969528e+03,-1.470308088863316880e+04,0.000000000000000000e+00
-7.438887443723898286e+03,-1.477985844614885355e+04,0.000000000000000000e+00
-7.414648053136492308e+03,-1.485563660094115949e+04,0.000000000000000000e+00
-7.389912418371448439e+03,-1.493042051861395157e+04,0.000000000000000000e+00
-7.364687162457109480e+03,-1.500421522998934961e+04,0.000000000000000000e+00
-7.338978761434912485e+03,-1.507702563418825048e+04,0.000000000000000000e+00
-7.312793549154024731e+03,-1.514885650159572469e+04,0.000000000000000000e+00
-7.286137721874273666e+03,-1.521971247671585843e+04,0.000000000000000000e+00
-7.259017342686740449e+03,-1.528959808092064668e+04,0.000000000000000000e+00
-7.231438345760966513e+03,-1.535851771509694845e+04,0.000000000000000000e+00
-7.203406540427214168e+03,-1.542647566219563305e+04,0.000000000000000000e+00
-7.174927615101697484e+03,-1.549347608968666827e+04,0.000000000000000000e+00
-7.146007141062272240e+03,-1.555952305192372296e+04,0.000000000000000000e+00
-7.116650576081661711e+03,-1.562462049242183457e+04,0.000000000000000000e+00
-7.086863267925050422e+03,-1.568877224605123411e+04,0.000000000000000000e+00
-7.056650457718129474e+03,-1.575198204115060253e+04,0.000000000000000000e+00
-7.026017283191893512e+03,-1.581425350156259447e+04,0.000000000000000000e+00
-6.994968781809593565e+03,-1.587559014859455601e+04,0.000000000000000000e+00
-6.963509893781458231e+03,-1.593599540290697587e+04,0.000000000000000000e+00
-6.931645464972137233e+03,-1.599547258633238380e+04,0.000000000000000000e+00
-6.899380249705739516e+03,-1.605402492362695375e+04,0.000000000000000000e+00
-6.866718913473106113e+03,-1.611165554415729821e+04,0.000000000000000000e+00
-6.833666035545595150e+03,-1.616836748352452742e+04,0.000000000000000000e+00
-6.800226111499587205e+03,-1.622416368512773442e+04,0.000000000000000000e+00
-6.766403555655593664e+03,-1.627904700166886141e+04,0.000000000000000000e+00
-6.732202703435728836e+03,-1.633302019660094993e+04,0.000000000000000000e+00
-6.697627813643054651e+03,-1.638608594552148497e+04,0.000000000000000000e+00
-6.662683070666295862e+03,-1.643824683751257180e+04,0.000000000000000000e+00
-6.627372586612957093e+03,-1.648950537642972267e+04,0.000000000000000000e+00
-6.591700403374077723e+03,-1.653986398214060318e+04,0.000000000000000000e+00
-6.555670494623455852e+03,-1.658932499171545714e+04,0.000000000000000000e+00
-6.519286767754126231e+03,-1.663789066057050150e+04,0.000000000000000000e+00
-6.482553065754793352e+03,-1.668556316356567913e+04,0.000000000000000000e+00
-6.445473169028674420e+03,-1.673234459605802840e+04,0.000000000000000000e+00
-6.408050797157227862e+03,-1.677823697491205530e+04,0.000000000000000000e+00
-6.370289610611102034e+03,-1.682324223946798884e+04,0.000000000000000000e+00
-6.332193212410381420e+03,-1.686736225246936374e+04,0.000000000000000000e+00
-6.293765149736418607e+03,-1.691059880095071276e+04,0.000000000000000000e+00
-6.255008915497052840e+03,-1.695295359708654360e+04,0.000000000000000000e+00
-6.215927949847369746e+03,-1.699442827900250632e+04,0.000000000000000000e+00
-6.176525641667695709e+03,-1.703502441154961707e+04,0.000000000000000000e+00
-6.136805330000602225e+03,-1.707474348704251679e+04,0.000000000000000000e+00
-6.096770305448721956e+03,-1.711358692596237961e+04,0.000000000000000000e+00
-6.056423811534869856e+03,-1.715155607762550426e+04,0.000000000000000000e+00
-6.015769046026107389e+03,-1.718865222081806496e+04,0.000000000000000000e+00
-5.974809162223261410e+03,-1.722487656439791317e+04,0.000000000000000000e+00
-5.933547270217240111e+03,-1.726023024786396127e+04,0.000000000000000000e+00
-5.891986438113628537e+03,-1.729471434189381398e+04,0.000000000000000000e+00
-5.850129693226836935e+03,-1.732832984885021870e+04,0.000000000000000000e+00
-5.807980023245124357e+03,-1.736107770325686579e+04,0.000000000000000000e+00
-5.765540377367644396e+03,-1.739295877224407377e+04,0.000000000000000000e+00
-5.722813667414794509e+03,-1.742397385596481763e+04,0.000000000000000000e+00
-5.679802768912946703e+03,-1.745412368798153329e+04,0.000000000000000000e+00
-5.636510522154730097e+03,-1.748340893562414931e+04,0.000000000000000000e+00
-5.592939733235800304e+03,-1.751183020031970227e+04,0.000000000000000000e+00
-5.549093175069326207e+03,-1.753938801789387071e+04,0.000000000000000000e+00
-5.504973588378981731e+03,-1.756608285884479119e+04,0.000000000000000000e+00
-5.460583682671540373e+03,-1.759191512858945498e+04,0.000000000000000000e+00
-5.415926137189949259e+03,-1.761688516768287445e+04,0.000000000000000000e+00
-5.371003601847834943e+03,-1.764099325201035026e+04,0.000000000000000000e+00
-5.325818698146234055e+03,-1.766423959295303212e+04,0.000000000000000000e+00
-5.280374020073517386e+03,-1.768662433752691140e+04,0.000000000000000000e+00
-5.234672134989218648e+03,-1.770814756849542391e+04,0.000000000000000000e+00
-5.188715584492661037e+03,-1.772880930445585909e+04,0.000000000000000000e+00
-5.142506885277139190e+03,-1.774860949989960864e+04,0.000000000000000000e+00
-5.096048529970415075e+03,-1.776754804524631618e+04,0.000000000000000000e+00
-5.049342987962289044e+03,-1.778562476685209549e+04,0.000000000000000000e+00
-5.002392706219973661e+03,-1.780283942699175532e+04,0.000000000000000000e+00
-4.955200110091987881e+03,-1.781919172381504541e+04,0.000000000000000000e+00
-4.907767604101276447e+03,-1.783468129127692737e+04,0.000000000000000000e+00
-4.860097572728253908e+03,-1.784930769904185581e+04,0.000000000000000000e+00
-4.812192381184437181e+03,-1.786307045236192062e+04,0.000000000000000000e+00
-4.764054376177319682e+03,-1.787596899192882483e+04,0.000000000000000000e+00
-4.715685886667174600e+03,-1.788800269369953821e+04,0.000000000000000000e+00
-4.667089224616480351e+03,-1.789917086869550985e+04,0.000000000000000000e+00
-4.618266685732424776e+03,-1.790947276277524361e+04,0.000000000000000000e+00
-4.569220550203397579e+03,-1.791890755638004703e+04,0.000000000000000000e+00
-4.519953083429887556e+03,-1.792747436425274645e+04,0.000000000000000000e+00
-4.470466536750436717e+03,-1.793517223512906276e+04,0.000000000000000000e+00
-4.420763148163417100e+03,-1.794200015140145115e+04,0.000000000000000000e+00
-4.370845143045074110e+03,-1.794795702875502684e+04,0.000000000000000000e+00
-4.320714734864526690e+03,-1.795304171577528177e+04,0.000000000000000000e+00
-4.270374125896430996e+03,-1.795725299352718139e+04,0.000000000000000000e+00
-4.219825507931714128e+03,-1.796058957510533583e+04,0.000000000000000000e+00
-4.169071062987232835e+03,-1.796305010515473987e+04,0.000000000000000000e+00
-4.118112964014826503e+03,-1.796463315936161962e+04,0.000000000000000000e+00
-4.066953375610401508e+03,-1.796533724391402575e+04,0.000000000000000000e+00
-4.015594454723829131e+03,-1.796516079493145662e+04,0.000000000000000000e+00
-3.964038351370052169e+03,-1.796410217786314752e+04,0.000000000000000000e+00
-3.912287209342289771e+03,-1.796215968685429834e+04,0.000000000000000000e+00
-3.860343166927798393e+03,-1.795933154407973052e+04,0.000000000000000000e+00
-3.808208357626962879e+03,-1.795561589904421635e+04,0.000000000000000000e+00
-3.755884910876410686e+03,-1.795101082784882965e+04,0.000000000000000000e+00
-3.703374952776740884e+03,-1.794551433242259372e+04,0.000000000000000000e+00
-3.650680606825623727e+03,-1.793912433971860446e+04,0.000000000000000000e+00
-3.597803994657007479e+03,-1.793183870087387186e+04,0.000000000000000000e+00
-3.544747236787126440e+03,-1.792365519033192686e+04,0.000000000000000000e+00
-3.491512453368045499e+03,-1.791457150492739311e+04,0.000000000000000000e+00
-3.438101764949597509e+03,-1.790458526293145042e+04,0.000000000000000000e+00
-3.384517293250348757e+03,-1.789369400305730596e+04,0.000000000000000000e+00
-3.330761161938588430e+03,-1.788189518342450538e+04,0.000000000000000000e+00
-3.276835497423988272e+03,-1.786918618048102144e+04,0.000000000000000000e+00
-3.222742429660994731e+03,-1.785556428788201083e+04,0.000000000000000000e+00
-3.168484092964606589e+03,-1.784102671532387831e+04,0.000000000000000000e+00
-3.114062626839709537e+03,-1.782557058733251324e+04,0.000000000000000000e+00
-3.059480176824675709e+03,-1.780919294200425065e+04,0.000000000000000000e+00
-3.004738895350458279e+03,-1.779189072969819608e+04,0.000000000000000000e+00
-2.949840942615902804e+03,-1.777366081167837183e+04,0.000000000000000000e+00
-2.894788487480711865e+03,-1.775449995870424027e+04,0.000000000000000000e+00
-2.839583708376755112e+03,-1.773440484956782166e+04,0.000000000000000000e+00
-2.784228794239201306e+03,-1.771337206957586022e+04,0.000000000000000000e+00
-2.728725945458496426e+03,-1.769139810897511779e+04,0.000000000000000000e+00
-2.673077374854438858e+03,-1.766847936131897222e+04,0.000000000000000000e+00
-2.617285308673722739e+03,-1.764461212177338530e+04,0.000000000000000000e+00
-2.561351987612221365e+03,-1.761979258536004636e+04,0.000000000000000000e+00
-2.505279667863466329e+03,-1.759401684513470173e+04,0.000000000000000000e+00
-2.449070622194768021e+03,-1.756728089029825423e+04,0.000000000000000000e+00
-2.392727141052630941e+03,-1.753958060423828647e+04,0.000000000000000000e+00
-2.336251533698869025e+03,-1.751091176249859564e+04,0.000000000000000000e+00
-2.279646129379336344e+03,-1.748127003067392798e+04,0.000000000000000000e+00
-2.222913278526957129e+03,-1.745065096222736611e+04,0.000000000000000000e+00
-2.166055354000896841e+03,-1.741904999622732066e+04,0.000000000000000000e+00
-2.109074752363871085e+03,-1.738646245500116856e+04,0.000000000000000000e+00
-2.051973895199686012e+03,-1.735288354170234743e+04,0.000000000000000000e+00
-1.994755230473126403e+03,-1.731830833778749002e+04,0.000000000000000000e+00
-1.937421233934470365e+03,-1.728273180040020088e+04,0.000000000000000000e+00
-1.879974410571084718e+03,-1.724614875965765168e+04,0.000000000000000000e+00
-1.822417296108596020e+03,-1.720855391583616438e+04,0.000000000000000000e+00
-1.764752458564316839e+03,-1.716994183645174417e+04,0.000000000000000000e+00
-1.706982499855721926e+03,-1.713030695323114196e+04,0.000000000000000000e+00
-1.649110057467041315e+03,-1.708964355896906636e+04,0.000000000000000000e+00
-1.591137806176935783e+03,-1.704794580426665561e+04,0.000000000000000000e+00
-1.533068459850770523e+03,-1.700520769414629103e+04,0.000000000000000000e+00
-1.474904773300874922e+03,-1.696142308453740043e+04,0.000000000000000000e+00
-1.416649544218563278e+03,-1.691658567862777272e+04,0.000000000000000000e+00
-1.358305615181806843e+03,-1.687068902307445387e+04,0.000000000000000000e+00
-1.299875875742742664e+03,-1.682372650406805406e+04,0.000000000000000000e+00
-1.241363264599513059e+03,-1.677569134324396873e+04,0.000000000000000000e+00
-1.182770771857038881e+03,-1.672657659343367050e+04,0.000000000000000000e+00
-1.124101441381688119e+03,-1.667637513424871213e+04,0.000000000000000000e+00
-1.065358373255207880e+03,-1.662507966748984836e+04,0.000000000000000000e+00
-1.006544726333557264e+03,-1.657268271237320369e+04,0.000000000000000000e+00
-9.476637209164493925e+02,-1.651917660056485693e+04,0.000000000000000000e+00
-8.887186415342226837e+02,-1.646455347101479128e+04,0.000000000000000000e+00
-8.297128398585142577e+02,-1.640880526458072927e+04,0.000000000000000000e+00
-7.706497377442416337e+02,-1.635192371843161163e+04,0.000000000000000000e+00
-7.115328304103543360e+02,-1.629390036022002823e+04,0.000000000000000000e+00
-6.523656897676660265e+02,-1.623472650201228134e+04,0.000000000000000000e+00
-5.931519679025581127e+02,-1.617439323396394502e+04,0.000000000000000000e+00
-5.338954007257539160e+02,-1.611289141772821131e+04,0.000000000000000000e+00
-4.745998117963554250e+02,-1.605021167958344995e+04,0.000000000000000000e+00
-4.152691163316699203e+02,-1.598634440326555523e+04,0.000000000000000000e+00
-3.559073254143821146e+02,-1.592127972248991864e+04,0.000000000000000000e+00
-2.965185504092546580e+02,-1.585500751314656736e+04,0.000000000000000000e+00
-2.371070076024803939e+02,-1.578751738515141551e+04,0.000000000000000000e+00
-1.776770230778867017e+02,-1.571879867393515451e+04,0.000000000000000000e+00
-1.182330378449460113e+02,-1.564884043155018662e+04,0.000000000000000000e+00
-5.877961323497171264e+01,-1.557763141737486694e+04,0.000000000000000000e+00
6.785634171366805578e-01,-1.550516008839274400e+04,0.000000000000000000e+00
6.013667278681617745e+01,-1.543141458902317208e+04,0.000000000000000000e+00
1.195897572491139584e+02,-1.535638274047804043e+04,0.000000000000000000e+00
1.790327142217310836e+02,-1.528005202961754549e+04,0.000000000000000000e+00
2.384602891381076972e+02,-1.520240959727627705e+04,0.000000000000000000e+00
2.978670680255193020e+02,-1.512344222602860282e+04,0.000000000000000000e+00
3.572474696604588189e+02,-1.504313632736061300e+04,0.000000000000000000e+00
4.165957372720144463e+02,-1.496147792821307485e+04,0.000000000000000000e+00
4.759059297611187844e+02,-1.487845265685748745e+04,0.000000000000000000e+00
5.351719124009484858e+02,-1.479404572806492615e+04,0.000000000000000000e+00
5.943873469810450842e+02,-1.470824192752376621e+04,0.000000000000000000e+00
6.535456813542236887e+02,-1.462102559545969780e+04,0.000000000000000000e+00
7.126401383422060007e+02,-1.453238060940761716e+04,0.000000000000000000e+00
7.716637039516666619e+02,-1.444229036608134629e+04,0.000000000000000000e+00
8.306091148484723590e+02,-1.435073776228284987e+04,0.000000000000000000e+00
8.894688450330335172e+02,-1.425770517478830516e+04,0.000000000000000000e+00
9.482350916545653945e+02,-1.416317443914324031e+04,0.000000000000000000e+00
1.006899759896522596e+03,-1.406712682729355038e+04,0.000000000000000000e+00
1.065454446858794427e+03,-1.396954302397383253e+04,0.000000000000000000e+00
1.123890424355864752e+03,-1.387040310176725870e+04,0.000000000000000000e+00
1.182198620541697665e+03,-1.376968649474495942e+04,0.000000000000000000e+00
1.240369600264333030e+03,-1.366737197058456150e+04,0.000000000000000000e+00
1.298393544042818121e+03,-1.356343760105962610e+04,0.000000000000000000e+00
1.356260225549196548e+03,-1.345786073078195477e+04,0.000000000000000000e+00
1.413958987465993687e+03,-1.335061794406889749e+04,0.000000000000000000e+00
1.471478715576583909e+03,-1.324168502979643745e+04,0.000000000000000000e+00
1.528807810931084077e+03,-1.313103694408628508e+04,0.000000000000000000e+00
1.585934159913753092e+03,-1.301864777066190800e+04,0.000000000000000000e+00
1.642845102019453179e+03,-1.290449067869298233e+04,0.000000000000000000e+00
1.699527395125726571e+03,-1.278853787793122865e+04,0.000000000000000000e+00
1.755967178023761562e+03,-1.267076057092200062e+04,0.000000000000000000e+00
1.812149929944795758e+03,-1.255112890205567237e+04,0.000000000000000000e+00
1.868060426788820905e+03,-1.242961190319973502e+04,0.000000000000000000e+00
1.923682693728589811e+03,-1.230617743562743271e+04,0.000000000000000000e+00
1.978999953823418764e+03,-1.218079212793039369e+04,0.000000000000000000e+00
2.033994572233922781e+03,-1.205342130957126392e+04,0.000000000000000000e+00
2.088647995578960035e+03,-1.192402893969708020e+04,0.000000000000000000e+00
2.142940685919785210e+03,-1.179257753079471149e+04,0.000000000000000000e+00
2.196852048791331526e+03,-1.165902806672579027e+04,0.000000000000000000e+00
2.250360354626786375e+03,-1.152333991462847916e+04,0.000000000000000000e+00
2.303442652836161869e+03,-1.138547073011852444e+04,0.000000000000000000e+00
2.356074677701783003e+03,-1.124537635515857619e+04,0.000000000000000000e+00
2.408230745140347153e+03,-1.110301070789446567e+04,0.000000000000000000e+00
2.459883639250395390e+03,-1.095832566367712934e+04,0.000000000000000000e+00
2.511004487412058097e+03,-1.081127092639862531e+04,0.000000000000000000e+00
2.561562622529476357e+03,-1.066179388916776588e+04,0.000000000000000000e+00
2.611525430800013055e+03,-1.050983948323512595e+04,0.000000000000000000e+00
2.660858183153132813e+03,-1.035535001394444771e+04,0.000000000000000000e+00
2.709523848219003412e+03,-1.019826498233667371e+04,0.000000000000000000e+00
2.757482884353079044e+03,-1.003852089086095657e+04,0.000000000000000000e+00
2.804693007849454261e+03,-9.876051031449895163e+03,0.000000000000000000e+00
2.851108934008363576e+03,-9.710785253991411082e+03,0.000000000000000000e+00
2.896682087168009730e+03,-9.542649712970225664e+03,0.000000000000000000e+00
2.941360275146738786e+03,-9.371566589756221219e+03,0.000000000000000000e+00
2.985087322746095197e+03,-9.197453787674479827e+03,0.000000000000000000e+00
3.027802658007067294e+03,-9.020224596598605785e+03,0.000000000000000000e+00
3.069440843753104218e+03,-8.839787323355738408e+03,0.000000000000000000e+00
3.109931045546597488e+03,-8.656044883707643748e+03,0.000000000000000000e+00
3.149196425467957397e+03,-8.468894351069209733e+03,0.000000000000000000e+00
3.187153449020985590e+03,-8.278226456427730227e+03,0.000000000000000000e+00
3.223711089872363573e+03,-8.083925033123627145e+03,0.000000000000000000e+00
3.258769913916602036e+03,-7.885866399227676084e+03,0.000000000000000000e+00
3.292221020148624575e+03,-7.683918669189507455e+03,0.000000000000000000e+00
3.323944810800041523e+03,-7.477940985220324364e+03,0.000000000000000000e+00
3.353809556853747836e+03,-7.267782657501290487e+03,0.000000000000000000e+00
3.381669716998503191e+03,-7.053282200772638134e+03,0.000000000000000000e+00
3.407363957786497849e+03,-6.834266253170458185e+03,0.000000000000000000e+00
3.430712809490734344e+03,-6.610548361374247179e+03,0.000000000000000000e+00
3.451515874936633281e+03,-6.381927614295369494e+03,0.000000000000000000e+00
3.469548486041810975e+03,-6.148187105836580486e+03,0.000000000000000000e+00
3.484557673042055285e+03,-5.909092205989416470e+03,0.000000000000000000e+00
3.496257271741691511e+03,-5.664388619241871311e+03,0.000000000000000000e+00
3.504321940811772947e+03,-5.413800210872581374e+03,0.000000000000000000e+00
3.508379788723809725e+03,-5.157026586813520225e+03,0.000000000000000000e+00
3.508003210440948351e+03,-4.893740424136198271e+03,0.000000000000000000e+00
3.502697395877145482e+03,-4.623584571638010857e+03,0.000000000000000000e+00
3.491885778123003547e+03,-4.346168981805437397e+03,0.000000000000000000e+00
3.474891413613852365e+03,-4.061067611265691994e+03,0.000000000000000000e+00
3.450912889475020165e+03,-3.767815562833970944e+03,0.000000000000000000e+00
3.418992775102349697e+03,-3.465906985715561405e+03,0.000000000000000000e+00
3.377975783242920443e+03,-3.154794688484958442e+03,0.000000000000000000e+00
3.326452538789352275e+03,-2.833893215941764538e+03,0.000000000000000000e+00
3.262682957459772297e+03,-2.502588610374181826e+03,0.000000000000000000e+00
3.184490403556409547e+03,-2.160260837778174846e+03,0.000000000000000000e+00
3.089113635547977992e+03,-1.806330149970315915e+03,0.000000000000000000e+00
2.972997758893476203e+03,-1.440349010540546487e+03,0.000000000000000000e+00
2.831498548793426835e+03,-1.062181877953259118e+03,0.000000000000000000e+00
2.658470869119678810e+03,-6.723568186102287427e+02,0.000000000000000000e+00
2.445729286381839302e+03,-2.727559834653781650e+02,0.000000000000000000e+00
2.182469622292912845e+03,1.320344192647011425e+02,0.000000000000000000e+00
1.855113873792972072e+03,5.321836140577179322e+02,0.000000000000000000e+00
1.449115708506514466e+03,9.084516678289643323e+02,0.000000000000000000e+00
9.561206839672835258e+02,1.228060661617981168e+03,0.000000000000000000e+00
3.882285676537961194e+02,1.448888739433598630e+03,0.000000000000000000e+00